/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_00_505.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_00_505.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_00_505.jpg, 0, 0, 0, 7.785987E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_00_608.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_00_608.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_00_608.jpg, 0, 0, 0, 7.822604E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_00_712.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_00_712.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_00_712.jpg, 0, 0, 0, 8.10659E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_00_815.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_00_815.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_00_815.jpg, 0, 0, 0, 7.876154E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_00_919.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_00_919.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_00_919.jpg, 0, 0, 0, 7.955599E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_024.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_024.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_024.jpg, 0, 0, 0, 7.940031E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_129.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_129.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_129.jpg, 0, 0, 0, 7.885549E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_232.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_232.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_232.jpg, 0, 0, 0, 7.80374E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_335.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_335.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_335.jpg, 0, 0, 0, 8.060293E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_442.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_442.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_442.jpg, 0, 0, 0, 7.812614E-05
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_543.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_543.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_543.jpg, 0, 0.301137, 0, 0.265665
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_644.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_644.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_644.jpg, 0, 0.605547, 0, 0.8281641
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_747.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_747.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_747.jpg, 0, 0.9139738, 0, 1.729279
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_849.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_849.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_849.jpg, 0, 1, 0, 2.902315
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_01_951.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_01_951.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_01_951.jpg, -0.242235, 1, 0, 4.066704
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_058.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_058.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_058.jpg, -0.5298897, 1, 0, 5.195895
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_160.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_160.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_160.jpg, -0.2879337, 1, 0, 6.347454
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_269.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_269.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_269.jpg, 0, 1, 0, 7.713234
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_376.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_376.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_376.jpg, 0, 1, 0, 8.841543
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_479.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_479.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_479.jpg, -0.2847841, 1, 0, 9.939803
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_588.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_588.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_588.jpg, -0.6376051, 0.6741967, 0, 10.92494
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_691.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_691.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_691.jpg, -0.5176409, 0.7941608, 0, 11.62775
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_02_806.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_02_806.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_02_806.jpg, -0.1774167, 1, 0, 12.812
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_090.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_090.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_090.jpg, 0, 1, 0, 14.05753
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_157.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_157.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_157.jpg, 0, 1, 0, 16.4865
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_253.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_253.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_253.jpg, 0, 1, 0, 17.3759
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_365.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_365.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_365.jpg, 0, 1, 0, 18.62622
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_472.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_472.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_472.jpg, -0.03171587, 1, 0, 19.78631
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_647.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_647.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_647.jpg, -0.5519518, 1, 0, 21.18347
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_757.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_757.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_757.jpg, -0.2540935, 1, 0, 22.1973
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_859.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_859.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_859.jpg, 0, 1, 0, 23.16375
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_03_963.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_03_963.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_03_963.jpg, 0, 1, 0, 24.3253
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_04_071.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_04_071.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_04_071.jpg, -0.153996, 1, 0, 25.28236
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_04_172.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_04_172.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_04_172.jpg, -0.4087232, 1, 0, 26.1297
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_04_275.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_04_275.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_04_275.jpg, -0.1003321, 1, 0, 27.06364
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_04_380.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_04_380.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_04_380.jpg, 0, 1, 0, 27.98823
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_04_489.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_04_489.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_04_489.jpg, 0, 1, 0, 29.09731
/Users/kaellascelle/Desktop/Data/IMG/center_2020_05_09_09_19_04_589.jpg, /Users/kaellascelle/Desktop/Data/IMG/left_2020_05_09_09_19_04_589.jpg, /Users/kaellascelle/Desktop/Data/IMG/right_2020_05_09_09_19_04_589.jpg, 0, 1, 0, 30.01269
